date,datetime_utc,station_name,location_id,pm25_mean,pm25_median,pm25_max,pm25_min,pm25_p02,pm25_p98,coverage_pct,obs_count,year,month,dayofweek,quarter,season,is_psbb,psbb_phase,temp_max,temp_min,temp_mean,precipitation,windspeed_max,wind_direction,humidity_mean,is_rainy
2020-04-23,2020-04-22 17:00:00+00:00,Jakarta Central,8637.0,30.375,25.0,59.0,15.0,15.0,56.239999999999995,100.0,24.0,2020,4,3,2,wet,True,strict,29.68,27.39,28.52,2.75,4.63,71.1,86.52,True
2020-04-24,2020-04-23 17:00:00+00:00,Jakarta Central,8637.0,78.72222222222223,18.0,985.0,6.0,7.02,670.8400000000001,75.0,18.0,2020,4,4,2,wet,True,strict,29.29,27.23,28.29,7.01,4.48,59.5,87.13,True
2020-04-25,2020-04-24 17:00:00+00:00,Jakarta Central,8637.0,33.666666666666664,33.0,56.0,16.0,17.2,54.800000000000004,88.0,21.0,2020,4,5,2,wet,True,strict,29.71,26.13,27.89,0.41,4.46,101.6,83.45,False
2020-04-26,2020-04-25 17:00:00+00:00,Jakarta Central,8637.0,43.130434782608695,35.0,90.0,13.0,14.76,89.56,96.0,23.0,2020,4,6,2,wet,True,strict,29.79,26.05,27.93,6.58,3.01,84.9,84.05,True
2020-04-27,2020-04-26 17:00:00+00:00,Jakarta Central,8637.0,27.142857142857142,28.0,49.0,12.0,12.8,44.20000000000002,88.0,21.0,2020,4,0,2,wet,True,strict,28.39,27.03,27.52,12.01,4.61,13.7,87.44,True
2020-04-28,2020-04-27 17:00:00+00:00,Jakarta Central,8637.0,36.666666666666664,37.5,48.0,22.0,22.92,48.0,100.0,24.0,2020,4,1,2,wet,True,strict,28.51,26.76,27.47,7.75,2.74,353.9,86.16,True
2020-04-29,2020-04-28 17:00:00+00:00,Jakarta Central,8637.0,44.27272727272727,45.0,90.0,19.0,21.1,79.07999999999996,92.0,22.0,2020,4,2,2,wet,True,strict,29.84,26.07,27.92,7.56,3.01,78.8,79.9,True
2020-04-30,2020-04-29 17:00:00+00:00,Jakarta Central,8637.0,45.208333333333336,37.5,94.0,20.0,20.46,88.94,100.0,24.0,2020,4,3,2,wet,True,strict,29.54,26.76,27.89,5.13,3.42,77.0,85.95,True
2020-05-01,2020-04-30 17:00:00+00:00,Jakarta Central,8637.0,31.041666666666668,28.5,55.0,14.0,14.46,54.08,100.0,24.0,2020,5,4,2,dry,True,strict,28.75,26.57,27.44,12.18,3.67,58.0,88.71,True
2020-05-02,2020-05-01 17:00:00+00:00,Jakarta Central,8637.0,22.041666666666668,21.0,48.0,6.0,7.38,42.01999999999999,100.0,24.0,2020,5,5,2,dry,True,strict,30.28,26.05,27.94,9.81,3.29,95.0,80.84,True
2020-05-03,2020-05-02 17:00:00+00:00,Jakarta Central,8637.0,36.45454545454545,35.0,69.0,12.0,12.42,67.74,92.0,22.0,2020,5,6,2,dry,True,strict,29.63,26.56,27.97,7.51,3.77,72.3,85.18,True
2020-05-04,2020-05-03 17:00:00+00:00,Jakarta Central,8637.0,35.75,37.0,65.0,18.0,18.0,60.39999999999999,100.0,24.0,2020,5,0,2,dry,True,strict,29.46,26.83,27.91,4.42,4.39,75.1,86.18,True
2020-05-05,2020-05-04 17:00:00+00:00,Jakarta Central,8637.0,28.375,21.5,57.0,8.0,8.46,54.699999999999996,100.0,24.0,2020,5,1,2,dry,True,strict,29.85,26.14,27.94,3.36,3.09,86.5,85.7,True
2020-05-06,2020-05-05 17:00:00+00:00,Jakarta Central,8637.0,32.083333333333336,26.0,59.0,13.0,13.92,58.54,100.0,24.0,2020,5,2,2,dry,True,strict,30.09,26.75,28.07,2.93,3.38,55.2,86.32,True
2020-05-07,2020-05-06 17:00:00+00:00,Jakarta Central,8637.0,,55.0,59.0,44.0,44.6,58.519999999999996,29.0,7.0,2020,5,3,2,dry,True,strict,30.01,26.89,28.21,1.43,4.69,99.1,86.09,True
2020-05-08,2020-05-07 17:00:00+00:00,Jakarta Central,8637.0,,51.5,66.0,34.0,34.0,65.4,67.0,16.0,2020,5,4,2,dry,True,strict,30.0,26.85,28.46,2.78,3.28,101.8,82.56,True
2020-05-09,2020-05-08 17:00:00+00:00,Jakarta Central,8637.0,45.17391304347826,38.0,90.0,20.0,20.88,87.8,96.0,23.0,2020,5,5,2,dry,True,strict,30.38,26.81,28.42,2.8,3.6,110.7,80.64,True
2020-05-10,2020-05-09 17:00:00+00:00,Jakarta Central,8637.0,39.333333333333336,34.5,106.0,14.0,14.46,98.63999999999999,100.0,24.0,2020,5,6,2,dry,True,strict,30.05,27.09,28.24,4.11,2.46,1.6,81.79,True
2020-05-11,2020-05-10 17:00:00+00:00,Jakarta Central,8637.0,28.291666666666668,28.5,44.0,12.0,12.46,44.0,100.0,24.0,2020,5,0,2,dry,True,strict,28.76,26.57,27.58,10.34,3.34,103.9,84.28,True
2020-05-12,2020-05-11 17:00:00+00:00,Jakarta Central,8637.0,,33.0,37.0,28.0,28.3,37.0,67.0,16.0,2020,5,1,2,dry,True,strict,30.32,26.48,28.15,1.66,3.78,83.8,84.89,True
2020-05-13,2020-05-12 17:00:00+00:00,Jakarta Central,8637.0,,37.0,52.0,15.0,15.0,50.4,71.0,17.0,2020,5,2,2,dry,True,strict,29.64,27.12,28.16,7.24,4.69,71.4,88.69,True
2020-05-14,2020-05-13 17:00:00+00:00,Jakarta Central,8637.0,42.63157894736842,35.0,77.0,19.0,21.16,74.84,79.0,19.0,2020,5,3,2,dry,True,strict,29.93,26.99,28.25,1.37,5.32,93.3,86.06,True
2020-05-15,2020-05-14 17:00:00+00:00,Jakarta Central,8637.0,43.75,41.5,76.0,17.0,17.92,76.0,100.0,24.0,2020,5,4,2,dry,True,strict,30.2,26.54,28.25,0.42,5.66,91.2,86.26,False
2020-05-16,2020-05-15 17:00:00+00:00,Jakarta Central,8637.0,36.666666666666664,38.0,64.0,13.0,13.0,62.16,100.0,24.0,2020,5,5,2,dry,True,strict,30.8,26.6,28.54,1.25,5.68,96.0,85.92,True
2020-05-17,2020-05-16 17:00:00+00:00,Jakarta Central,8637.0,52.166666666666664,43.0,104.0,25.0,25.92,102.16,100.0,24.0,2020,5,6,2,dry,True,strict,30.13,27.39,28.45,4.83,4.37,70.9,88.36,True
2020-05-18,2020-05-17 17:00:00+00:00,Jakarta Central,8637.0,27.791666666666668,29.0,69.0,7.0,7.0,65.78,100.0,24.0,2020,5,0,2,dry,True,strict,29.79,26.72,28.11,9.66,3.58,7.6,79.06,True
2020-05-19,2020-05-18 17:00:00+00:00,Jakarta Central,8637.0,24.125,23.5,41.0,10.0,10.92,39.16,100.0,24.0,2020,5,1,2,dry,True,strict,29.99,26.5,28.04,2.08,3.86,86.2,84.02,True
2020-05-20,2020-05-19 17:00:00+00:00,Jakarta Central,8637.0,23.52173913043478,20.0,58.0,3.0,3.88,55.8,96.0,23.0,2020,5,2,2,dry,True,strict,29.31,26.86,27.83,11.29,4.21,41.9,88.8,True
2020-05-21,2020-05-20 17:00:00+00:00,Jakarta Central,8637.0,20.041666666666668,21.0,32.0,3.0,5.300000000000001,32.0,100.0,24.0,2020,5,3,2,dry,True,strict,30.6,26.03,28.31,4.21,2.65,287.3,81.1,True
2020-05-22,2020-05-21 17:00:00+00:00,Jakarta Central,8637.0,77.5,29.5,985.0,11.0,11.92,574.2199999999992,100.0,24.0,2020,5,4,2,dry,True,strict,29.67,26.95,28.12,7.62,3.51,53.8,84.21,True
2020-05-23,2020-05-22 17:00:00+00:00,Jakarta Central,8637.0,24.956521739130434,24.0,39.0,13.0,13.44,39.0,96.0,23.0,2020,5,5,2,dry,True,strict,29.36,26.6,27.96,0.9,2.15,345.7,81.72,False
2020-05-24,2020-05-23 17:00:00+00:00,Jakarta Central,8637.0,22.625,18.0,62.0,6.0,6.46,62.0,100.0,24.0,2020,5,6,2,dry,True,strict,31.22,26.49,28.76,1.35,2.8,232.5,79.53,True
2020-05-25,2020-05-24 17:00:00+00:00,Jakarta Central,8637.0,19.625,18.5,44.0,7.0,7.46,41.239999999999995,100.0,24.0,2020,5,0,2,dry,True,strict,30.58,26.48,28.45,5.07,2.73,240.2,81.99,True
2020-05-26,2020-05-25 17:00:00+00:00,Jakarta Central,8637.0,19.666666666666668,20.0,35.0,8.0,8.46,32.699999999999996,100.0,24.0,2020,5,1,2,dry,True,strict,29.55,27.02,27.99,26.0,4.36,249.3,87.25,True
2020-05-27,2020-05-26 17:00:00+00:00,Jakarta Central,8637.0,23.73913043478261,22.0,43.0,10.0,10.0,43.0,96.0,23.0,2020,5,2,2,dry,True,strict,28.87,26.78,27.61,5.08,3.6,254.7,86.49,True
2020-05-28,2020-05-27 17:00:00+00:00,Jakarta Central,8637.0,196.0,35.0,985.0,11.0,11.44,985.0,96.0,23.0,2020,5,3,2,dry,True,strict,29.32,26.13,27.65,4.23,3.42,315.9,82.33,True
2020-05-29,2020-05-28 17:00:00+00:00,Jakarta Central,8637.0,81.95652173913044,43.0,985.0,17.0,17.0,579.7599999999989,96.0,23.0,2020,5,4,2,dry,True,strict,29.93,26.44,27.99,5.98,2.76,92.6,83.56,True
2020-05-30,2020-05-29 17:00:00+00:00,Jakarta Central,8637.0,,44.0,48.0,31.0,32.44,48.0,38.0,9.0,2020,5,5,2,dry,True,strict,29.87,26.67,28.01,5.49,4.21,68.9,85.66,True
2020-05-31,2020-05-30 17:00:00+00:00,Jakarta Central,8637.0,,26.0,57.0,16.0,16.28,55.03999999999999,63.0,15.0,2020,5,6,2,dry,True,strict,31.21,26.71,28.39,6.77,3.4,59.3,78.7,True
2020-06-01,2020-05-31 17:00:00+00:00,Jakarta Central,8637.0,40.0,38.0,63.0,17.0,19.76,63.0,100.0,24.0,2020,6,0,2,dry,True,strict,28.99,26.54,27.69,5.8,5.1,74.3,83.29,True
2020-06-02,2020-06-01 17:00:00+00:00,Jakarta Central,8637.0,25.88888888888889,24.0,47.0,15.0,15.68,43.94,75.0,18.0,2020,6,1,2,dry,True,strict,29.57,26.46,27.9,3.75,4.07,88.3,80.45,True
2020-06-03,2020-06-02 17:00:00+00:00,Jakarta Central,8637.0,28.636363636363637,29.5,42.0,17.0,17.42,41.16,92.0,22.0,2020,6,2,2,dry,True,strict,29.47,26.61,27.81,4.3,6.2,97.9,85.87,True
2020-06-04,2020-06-03 17:00:00+00:00,Jakarta Central,8637.0,29.625,31.0,46.0,15.0,15.0,45.54,100.0,24.0,2020,6,3,2,dry,True,strict,29.77,26.09,27.79,0.94,6.9,100.8,84.09,False
2020-06-05,2020-06-04 17:00:00+00:00,Jakarta Central,8637.0,56.166666666666664,54.0,79.0,44.0,45.38,78.08,100.0,24.0,2020,6,4,2,dry,True,transition,29.1,26.28,27.61,2.14,3.51,78.4,82.92,True
2020-06-06,2020-06-05 17:00:00+00:00,Jakarta Central,8637.0,,73.5,88.0,68.0,68.0,86.88,33.0,8.0,2020,6,5,2,dry,True,transition,30.23,26.29,28.03,0.74,2.66,33.5,79.12,False
2020-06-07,2020-06-06 17:00:00+00:00,Jakarta Central,8637.0,,35.0,69.0,18.0,18.0,67.5,67.0,16.0,2020,6,6,2,dry,True,transition,29.66,26.2,27.72,2.01,4.54,60.7,83.4,True
2020-06-08,2020-06-07 17:00:00+00:00,Jakarta Central,8637.0,45.625,42.0,92.0,18.0,18.0,90.16,100.0,24.0,2020,6,0,2,dry,True,transition,29.07,26.52,27.62,2.25,3.34,46.4,83.57,True
2020-06-09,2020-06-08 17:00:00+00:00,Jakarta Central,8637.0,50.0,48.5,123.0,13.0,14.84,110.57999999999998,100.0,24.0,2020,6,1,2,dry,True,transition,29.89,26.36,27.92,0.77,2.08,79.5,78.04,False
2020-06-10,2020-06-09 17:00:00+00:00,Jakarta Central,8637.0,60.625,55.0,121.0,31.0,31.0,119.62,100.0,24.0,2020,6,2,2,dry,True,transition,29.59,26.58,27.64,2.89,3.97,61.8,85.56,True
2020-06-11,2020-06-10 17:00:00+00:00,Jakarta Central,8637.0,41.23809523809524,36.0,61.0,21.0,23.0,61.0,88.0,21.0,2020,6,3,2,dry,True,transition,29.79,26.78,27.97,3.38,4.23,74.2,85.95,True
2020-06-12,2020-06-11 17:00:00+00:00,Jakarta Central,8637.0,37.38095238095238,37.0,77.0,16.0,16.0,72.60000000000002,88.0,21.0,2020,6,4,2,dry,True,transition,29.61,26.32,27.76,2.09,5.17,81.6,84.42,True
2020-06-13,2020-06-12 17:00:00+00:00,Jakarta Central,8637.0,43.61904761904762,44.0,76.0,32.0,32.0,67.60000000000002,88.0,21.0,2020,6,5,2,dry,True,transition,29.84,26.41,27.85,0.22,3.6,78.5,81.72,False
2020-06-14,2020-06-13 17:00:00+00:00,Jakarta Central,8637.0,52.52173913043478,51.0,81.0,30.0,30.88,80.12,96.0,23.0,2020,6,6,2,dry,True,transition,30.46,25.87,28.04,0.14,5.05,90.5,82.22,False
2020-06-15,2020-06-14 17:00:00+00:00,Jakarta Central,8637.0,63.82608695652174,68.0,89.0,32.0,32.0,88.56,96.0,23.0,2020,6,0,2,dry,True,transition,29.29,26.63,27.84,1.54,3.51,90.8,87.02,True
2020-06-16,2020-06-15 17:00:00+00:00,Jakarta Central,8637.0,42.416666666666664,41.0,79.0,17.0,17.46,75.78,100.0,24.0,2020,6,1,2,dry,True,transition,29.63,26.4,27.74,1.37,5.5,85.6,87.66,True
2020-06-17,2020-06-16 17:00:00+00:00,Jakarta Central,8637.0,42.875,44.5,82.0,18.0,18.0,79.69999999999999,100.0,24.0,2020,6,2,2,dry,True,transition,29.94,25.74,27.75,1.14,3.92,77.1,85.58,True
2020-06-18,2020-06-17 17:00:00+00:00,Jakarta Central,8637.0,49.26086956521739,52.0,75.0,19.0,20.32,75.0,96.0,23.0,2020,6,3,2,dry,True,transition,29.33,26.62,27.67,1.91,4.36,47.5,86.68,True
2020-06-19,2020-06-18 17:00:00+00:00,Jakarta Central,8637.0,42.125,39.0,80.0,26.0,26.92,76.78,100.0,24.0,2020,6,4,2,dry,True,transition,28.93,25.91,27.32,3.59,3.35,97.3,83.77,True
2020-06-20,2020-06-19 17:00:00+00:00,Jakarta Central,8637.0,47.208333333333336,42.0,80.0,30.0,30.46,78.16,100.0,24.0,2020,6,5,2,dry,True,transition,30.01,25.69,27.57,0.75,4.83,101.3,83.11,False
2020-06-21,2020-06-20 17:00:00+00:00,Jakarta Central,8637.0,47.56521739130435,49.0,77.0,21.0,21.88,76.12,96.0,23.0,2020,6,6,2,dry,True,transition,29.86,25.19,27.44,2.57,4.94,93.8,83.4,True
2020-06-22,2020-06-21 17:00:00+00:00,Jakarta Central,8637.0,,51.0,117.0,38.0,38.0,112.84,58.0,14.0,2020,6,0,2,dry,True,transition,28.09,25.6,26.78,7.26,4.84,90.3,86.31,True
2020-06-23,2020-06-22 17:00:00+00:00,Jakarta Central,8637.0,34.5,32.0,55.0,15.0,15.46,53.62,100.0,24.0,2020,6,1,2,dry,True,transition,29.24,25.65,27.2,3.76,4.42,81.7,83.96,True
2020-06-24,2020-06-23 17:00:00+00:00,Jakarta Central,8637.0,41.208333333333336,38.0,61.0,28.0,29.84,61.0,100.0,24.0,2020,6,2,2,dry,True,transition,29.8,26.26,27.65,1.6,2.34,21.4,79.07,True
2020-06-25,2020-06-24 17:00:00+00:00,Jakarta Central,8637.0,,72.5,158.0,31.0,32.2,153.2,67.0,16.0,2020,6,3,2,dry,True,transition,29.77,26.05,27.6,0.79,3.28,75.9,79.41,False
2020-06-26,2020-06-25 17:00:00+00:00,Jakarta Central,8637.0,104.625,59.5,985.0,33.0,34.38,589.3999999999993,100.0,24.0,2020,6,4,2,dry,True,transition,29.39,26.17,27.44,0.84,3.95,62.1,82.24,False
2020-06-27,2020-06-26 17:00:00+00:00,Jakarta Central,8637.0,58.75,57.5,91.0,36.0,37.38,86.85999999999999,100.0,24.0,2020,6,5,2,dry,True,transition,29.09,25.74,27.12,0.41,5.01,74.9,84.84,False
2020-06-28,2020-06-27 17:00:00+00:00,Jakarta Central,8637.0,61.833333333333336,57.0,123.0,40.0,40.0,104.13999999999996,100.0,24.0,2020,6,6,2,dry,True,transition,29.72,25.77,27.51,0.19,4.43,84.8,82.72,False
2020-06-29,2020-06-28 17:00:00+00:00,Jakarta Central,8637.0,64.45454545454545,61.5,97.0,35.0,37.94,97.0,100.0,24.0,2020,6,0,2,dry,True,transition,29.85,25.4,27.5,0.03,5.0,97.9,81.36,False
2020-06-30,2020-06-29 17:00:00+00:00,Jakarta Central,8637.0,67.20833333333333,68.5,106.0,39.0,39.46,106.0,100.0,24.0,2020,6,1,2,dry,True,transition,29.58,25.23,27.32,3.14,4.61,97.3,83.49,True
2020-07-01,2020-06-30 17:00:00+00:00,Jakarta Central,8637.0,58.333333333333336,57.5,107.0,31.0,33.76,100.1,100.0,24.0,2020,7,2,3,dry,True,transition,29.8,25.1,27.36,5.18,4.05,104.6,82.04,True
2020-07-02,2020-07-01 17:00:00+00:00,Jakarta Central,8637.0,47.82608695652174,51.0,97.0,10.0,11.32,97.0,96.0,23.0,2020,7,3,3,dry,True,transition,29.15,26.28,27.58,16.11,2.3,106.0,78.65,True
2020-07-03,2020-07-02 17:00:00+00:00,Jakarta Central,8637.0,49.583333333333336,51.0,79.0,27.0,29.3,77.16,100.0,24.0,2020,7,4,3,dry,True,transition,29.65,25.52,27.39,10.4,4.44,96.9,83.87,True
2020-07-04,2020-07-03 17:00:00+00:00,Jakarta Central,8637.0,52.791666666666664,53.0,78.0,30.0,33.22,77.53999999999999,100.0,24.0,2020,7,5,3,dry,True,transition,29.08,25.46,27.1,5.51,5.67,97.5,82.27,True
2020-07-05,2020-07-04 17:00:00+00:00,Jakarta Central,8637.0,48.416666666666664,43.5,109.0,16.0,16.0,104.85999999999999,100.0,24.0,2020,7,6,3,dry,True,transition,29.93,24.83,27.2,0.46,5.74,97.2,81.13,False
2020-07-06,2020-07-05 17:00:00+00:00,Jakarta Central,8637.0,,37.5,56.0,28.0,29.12,53.75999999999999,33.0,8.0,2020,7,0,3,dry,True,transition,29.18,25.22,27.0,5.07,5.68,101.2,84.63,True
2020-07-07,2020-07-06 17:00:00+00:00,Jakarta Central,8637.0,,41.0,76.0,18.0,18.84,76.0,63.0,15.0,2020,7,1,3,dry,True,transition,28.45,25.56,26.84,3.12,4.36,96.5,86.34,True
2020-07-08,2020-07-07 17:00:00+00:00,Jakarta Central,8637.0,43.791666666666664,43.0,69.0,27.0,29.3,68.08,100.0,24.0,2020,7,2,3,dry,True,transition,29.58,25.32,27.33,4.49,3.09,95.7,80.74,True
2020-07-09,2020-07-08 17:00:00+00:00,Jakarta Central,8637.0,39.041666666666664,40.5,53.0,27.0,27.46,53.0,100.0,24.0,2020,7,3,3,dry,True,transition,29.1,25.04,27.16,1.39,2.31,53.4,78.02,True
2020-07-10,2020-07-09 17:00:00+00:00,Jakarta Central,8637.0,59.708333333333336,56.0,93.0,45.0,45.0,87.01999999999998,100.0,24.0,2020,7,4,3,dry,True,transition,29.56,25.88,27.43,0.71,2.53,58.7,77.7,False
2020-07-11,2020-07-10 17:00:00+00:00,Jakarta Central,8637.0,55.375,49.0,115.0,23.0,26.22,115.0,100.0,24.0,2020,7,5,3,dry,True,transition,29.45,26.03,27.31,1.36,3.91,82.9,82.61,True
2020-07-12,2020-07-11 17:00:00+00:00,Jakarta Central,8637.0,54.09090909090909,56.0,87.0,28.0,28.0,83.63999999999999,100.0,24.0,2020,7,6,3,dry,True,transition,29.53,25.84,27.37,1.66,3.43,89.5,83.63,True
2020-07-13,2020-07-12 17:00:00+00:00,Jakarta Central,8637.0,51.458333333333336,55.0,67.0,31.0,31.46,67.0,100.0,24.0,2020,7,0,3,dry,True,transition,28.94,25.62,27.12,2.67,3.93,89.8,85.34,True
2020-07-14,2020-07-13 17:00:00+00:00,Jakarta Central,8637.0,49.708333333333336,47.0,85.0,37.0,37.92,73.95999999999998,100.0,24.0,2020,7,1,3,dry,True,transition,29.28,25.6,27.1,4.54,3.94,69.9,85.87,True
2020-07-15,2020-07-14 17:00:00+00:00,Jakarta Central,8637.0,29.5,27.5,49.0,17.0,17.38,49.0,100.0,24.0,2020,7,2,3,dry,True,transition,29.08,25.41,27.13,4.44,6.43,99.1,85.41,True
2020-07-16,2020-07-15 17:00:00+00:00,Jakarta Central,8637.0,31.166666666666668,32.5,51.0,15.0,15.0,49.16,100.0,24.0,2020,7,3,3,dry,True,transition,29.03,25.85,27.22,7.81,5.53,91.1,86.87,True
2020-07-17,2020-07-16 17:00:00+00:00,Jakarta Central,8637.0,39.666666666666664,39.0,65.0,19.0,21.3,62.699999999999996,100.0,24.0,2020,7,4,3,dry,True,transition,29.27,25.76,27.33,1.25,4.44,93.2,84.76,True
2020-07-18,2020-07-17 17:00:00+00:00,Jakarta Central,8637.0,43.083333333333336,44.0,63.0,25.0,25.92,60.239999999999995,100.0,24.0,2020,7,5,3,dry,True,transition,29.43,24.93,27.02,1.32,4.07,86.1,84.78,True
2020-07-19,2020-07-18 17:00:00+00:00,Jakarta Central,8637.0,61.291666666666664,64.0,90.0,30.0,30.0,88.16,100.0,24.0,2020,7,6,3,dry,True,transition,29.99,25.47,27.51,1.84,3.19,85.6,82.14,True
2020-07-20,2020-07-19 17:00:00+00:00,Jakarta Central,8637.0,51.958333333333336,56.5,79.0,23.0,25.3,76.69999999999999,100.0,24.0,2020,7,0,3,dry,True,transition,29.77,25.53,27.35,1.42,4.09,85.9,83.67,True
2020-07-21,2020-07-20 17:00:00+00:00,Jakarta Central,8637.0,42.125,41.0,55.0,27.0,28.38,55.0,100.0,24.0,2020,7,1,3,dry,True,transition,29.9,25.65,27.41,1.95,3.45,72.5,84.57,True
2020-07-22,2020-07-21 17:00:00+00:00,Jakarta Central,8637.0,44.125,43.5,65.0,23.0,23.0,65.0,100.0,24.0,2020,7,2,3,dry,True,transition,30.0,25.83,27.6,1.67,4.75,81.1,83.97,True
2020-07-23,2020-07-22 17:00:00+00:00,Jakarta Central,8637.0,48.0,45.5,75.0,28.0,28.46,75.0,100.0,24.0,2020,7,3,3,dry,True,transition,29.73,25.48,27.35,1.39,3.65,78.3,83.68,True
2020-07-24,2020-07-23 17:00:00+00:00,Jakarta Central,8637.0,45.583333333333336,47.0,78.0,25.0,25.46,75.69999999999999,100.0,24.0,2020,7,4,3,dry,True,transition,29.86,25.89,27.5,0.59,4.04,77.9,82.24,False
2020-07-25,2020-07-24 17:00:00+00:00,Jakarta Central,8637.0,,,,,,,100.0,24.0,2020,7,5,3,dry,True,transition,29.99,24.7,27.32,0.02,5.06,100.7,78.29,False
2020-07-26,2020-07-25 17:00:00+00:00,Jakarta Central,8637.0,,,,,,,100.0,24.0,2020,7,6,3,dry,True,transition,29.13,24.44,26.65,0.0,5.01,101.2,78.29,False
2020-07-27,2020-07-26 17:00:00+00:00,Jakarta Central,8637.0,,,,,,,100.0,24.0,2020,7,0,3,dry,True,transition,29.23,24.26,26.57,0.0,4.58,100.7,78.74,False
2020-07-28,2020-07-27 17:00:00+00:00,Jakarta Central,8637.0,36.0,36.0,36.0,36.0,36.0,36.0,100.0,24.0,2020,7,1,3,dry,True,transition,29.46,23.94,26.79,0.0,3.7,107.1,76.67,False
2020-07-29,2020-07-28 17:00:00+00:00,Jakarta Central,8637.0,56.09090909090909,50.5,97.0,34.0,35.68,89.85999999999997,100.0,24.0,2020,7,2,3,dry,True,transition,29.6,23.89,26.86,0.0,3.91,100.8,76.18,False
2020-07-30,2020-07-29 17:00:00+00:00,Jakarta Central,8637.0,48.833333333333336,48.0,82.0,27.0,27.0,82.0,100.0,24.0,2020,7,3,3,dry,True,transition,29.65,24.42,26.78,0.0,4.14,100.6,75.45,False
2020-07-31,2020-07-30 17:00:00+00:00,Jakarta Central,8637.0,,23.0,45.0,16.0,16.6,43.800000000000004,46.0,11.0,2020,7,4,3,dry,True,transition,28.99,24.1,26.38,0.0,3.9,96.9,70.47,False
2020-08-01,,,,,,,,,,,,2020,8,5,3,dry,True,transition,29.03,24.13,26.59,0.0,2.5,94.2,69.88,False
2020-08-02,,,,,,,,,,,,2020,8,6,3,dry,True,transition,29.9,25.16,27.22,0.01,2.98,72.0,75.33,False
2020-08-03,2020-08-02 17:00:00+00:00,Jakarta Central,8637.0,58.55,41.0,144.0,25.0,26.14,143.62,83.0,20.0,2020,8,0,3,dry,True,transition,29.16,25.42,27.0,0.01,4.38,86.2,81.53,False
2020-08-04,2020-08-03 17:00:00+00:00,Jakarta Central,8637.0,51.791666666666664,51.0,77.0,27.0,27.92,77.0,100.0,24.0,2020,8,1,3,dry,True,transition,29.6,24.88,27.11,0.3,5.04,96.8,83.36,False
2020-08-05,2020-08-04 17:00:00+00:00,Jakarta Central,8637.0,,81.5,89.0,48.0,48.84,88.72,33.0,8.0,2020,8,2,3,dry,True,transition,30.09,25.49,27.49,0.67,3.48,79.0,82.13,False
2020-08-06,2020-08-05 17:00:00+00:00,Jakarta Central,8637.0,,45.0,99.0,39.0,39.0,97.19999999999999,67.0,16.0,2020,8,3,3,dry,True,transition,29.61,25.7,27.33,1.74,3.49,58.8,84.06,True
2020-08-07,2020-08-06 17:00:00+00:00,Jakarta Central,8637.0,51.791666666666664,47.5,80.0,27.0,30.68,80.0,100.0,24.0,2020,8,4,3,dry,True,transition,29.18,25.77,27.12,6.64,3.86,59.1,85.45,True
2020-08-08,2020-08-07 17:00:00+00:00,Jakarta Central,8637.0,49.208333333333336,41.0,87.0,22.0,22.46,87.0,100.0,24.0,2020,8,5,3,dry,True,transition,29.41,25.36,27.11,2.44,4.2,66.5,85.2,True
2020-08-09,2020-08-08 17:00:00+00:00,Jakarta Central,8637.0,40.375,37.5,62.0,23.0,25.3,59.239999999999995,100.0,24.0,2020,8,6,3,dry,True,transition,29.4,25.49,27.24,2.13,3.19,36.0,83.89,True
2020-08-10,2020-08-09 17:00:00+00:00,Jakarta Central,8637.0,47.458333333333336,43.5,70.0,32.0,32.0,70.0,100.0,24.0,2020,8,0,3,dry,True,transition,29.76,25.51,27.3,0.47,4.67,81.7,84.62,False
2020-08-11,2020-08-10 17:00:00+00:00,Jakarta Central,8637.0,171.75,59.0,985.0,30.0,30.0,985.0,100.0,24.0,2020,8,1,3,dry,True,transition,29.57,25.35,27.26,2.76,3.82,97.9,85.12,True
2020-08-12,2020-08-11 17:00:00+00:00,Jakarta Central,8637.0,47.208333333333336,54.0,88.0,11.0,12.84,88.0,100.0,24.0,2020,8,2,3,dry,True,transition,30.1,25.64,27.6,1.11,5.12,88.0,84.43,True
2020-08-13,2020-08-12 17:00:00+00:00,Jakarta Central,8637.0,31.458333333333332,27.5,74.0,8.0,8.0,74.0,100.0,24.0,2020,8,3,3,dry,True,transition,27.44,26.0,26.82,22.47,5.31,48.1,88.96,True
2020-08-14,2020-08-13 17:00:00+00:00,Jakarta Central,8637.0,31.208333333333332,28.0,57.0,16.0,16.46,57.0,100.0,24.0,2020,8,4,3,dry,True,transition,29.7,25.69,27.3,2.64,4.09,74.5,83.92,True
2020-08-15,2020-08-14 17:00:00+00:00,Jakarta Central,8637.0,34.875,27.0,74.0,7.0,7.92,74.0,100.0,24.0,2020,8,5,3,dry,True,transition,29.52,24.97,26.99,0.62,4.19,79.8,85.35,False
2020-08-16,2020-08-15 17:00:00+00:00,Jakarta Central,8637.0,31.625,29.5,55.0,14.0,15.38,53.16,100.0,24.0,2020,8,6,3,dry,True,transition,29.13,25.42,26.97,2.63,4.18,70.4,85.64,True
2020-08-17,2020-08-16 17:00:00+00:00,Jakarta Central,8637.0,37.791666666666664,38.0,59.0,15.0,15.92,59.0,100.0,24.0,2020,8,0,3,dry,True,transition,29.65,25.24,27.13,2.77,4.37,76.6,83.93,True
